frame,time_s,track_id,cls_id,cls_name,conf,x1,y1,x2,y2
221,7.366667,1996,0,person,0.798504,202.62,32.68,258.78,155.18
221,7.366667,2002,0,person,0.670747,613.83,148.60,640.00,261.16
221,7.366667,2006,0,person,0.628404,115.05,175.30,177.87,233.98
221,7.366667,2120,2,helmet,0.551895,191.31,61.03,207.85,82.22
221,7.366667,1998,0,person,0.389524,329.03,0.28,353.15,37.57
221,7.366667,2004,36,trash can,0.663253,210.32,143.14,232.87,175.99
221,7.366667,2111,2,helmet,0.709573,205.40,32.86,222.96,47.92
221,7.366667,2063,37,shelf,0.292019,472.66,0.64,572.86,85.06
221,7.366667,2140,74,bucket,0.443705,210.40,143.17,233.16,175.86
222,7.400000,1996,0,person,0.781781,202.56,32.49,258.88,155.30
222,7.400000,2002,0,person,0.672146,613.76,148.50,640.00,261.24
222,7.400000,2006,0,person,0.509968,115.26,175.10,177.58,233.33
222,7.400000,2120,2,helmet,0.657728,191.26,61.04,207.64,82.11
222,7.400000,1998,0,person,0.400496,328.94,0.28,353.03,37.55
222,7.400000,2004,36,trash can,0.678659,210.29,143.17,232.95,176.15
222,7.400000,2111,2,helmet,0.705936,205.28,32.83,222.97,47.86
222,7.400000,2063,37,shelf,0.294378,472.67,0.65,572.85,85.02
222,7.400000,2140,74,bucket,0.419815,210.40,143.30,233.20,176.05
223,7.433333,1996,0,person,0.786088,202.46,32.40,258.88,155.37
223,7.433333,2002,0,person,0.643843,613.05,148.45,639.69,261.35
223,7.433333,2006,0,person,0.595099,115.11,174.97,177.76,233.59
223,7.433333,2120,2,helmet,0.643989,191.47,60.99,207.72,81.97
223,7.433333,1998,0,person,0.423242,328.94,0.27,352.99,37.54
223,7.433333,2004,36,trash can,0.632157,210.50,143.20,233.19,176.20
223,7.433333,2111,2,helmet,0.707278,205.39,32.81,223.17,47.79
223,7.433333,2063,37,shelf,0.334215,472.81,0.66,573.00,84.96
223,7.433333,2140,74,bucket,0.435454,210.68,143.53,233.35,176.10
224,7.466667,1996,0,person,0.781232,202.59,32.55,258.94,155.29
224,7.466667,2002,0,person,0.647704,613.29,148.35,639.90,261.12
224,7.466667,2006,0,person,0.604045,115.11,175.01,178.05,234.05
224,7.466667,2120,2,helmet,0.650632,191.55,60.96,207.75,81.98
224,7.466667,1998,0,person,0.430512,328.94,0.27,352.96,37.53
224,7.466667,2004,36,trash can,0.641646,210.55,143.18,233.17,176.03
224,7.466667,2111,2,helmet,0.709652,205.34,32.94,223.18,47.85
224,7.466667,2063,37,shelf,0.327606,472.89,0.65,573.20,85.03
224,7.466667,2140,74,bucket,0.442282,210.74,143.49,233.30,175.88
225,7.500000,1996,0,person,0.772885,202.73,32.46,259.07,155.18
225,7.500000,2002,0,person,0.665980,613.67,148.41,640.00,260.69
225,7.500000,2006,0,person,0.631560,115.48,175.31,178.06,234.15
225,7.500000,2120,2,helmet,0.663989,191.56,60.94,207.73,81.98
225,7.500000,1998,0,person,0.381129,329.10,0.26,352.93,37.24
225,7.500000,2004,36,trash can,0.645172,210.62,143.23,233.20,175.99
225,7.500000,2111,2,helmet,0.709465,205.26,32.87,223.29,47.84
225,7.500000,2063,37,shelf,0.344704,473.11,0.64,573.22,84.80
225,7.500000,2140,74,bucket,0.453558,210.76,143.44,233.33,175.86
226,7.533333,1996,0,person,0.768436,202.91,32.44,259.19,155.14
226,7.533333,2002,0,person,0.667986,613.83,148.41,640.00,260.74
226,7.533333,2006,0,person,0.631913,116.28,175.95,178.11,234.19
226,7.533333,2120,2,helmet,0.665923,191.64,60.96,207.66,81.88
226,7.533333,1998,0,person,0.381742,329.17,0.25,352.91,37.13
226,7.533333,2004,36,trash can,0.642487,210.66,143.27,233.21,175.93
226,7.533333,2111,2,helmet,0.708939,205.20,32.84,223.35,47.84
226,7.533333,2063,37,shelf,0.338841,473.17,0.65,573.28,84.74
226,7.533333,2140,74,bucket,0.447901,210.78,143.43,233.33,175.81
227,7.566667,1996,0,person,0.779921,203.31,32.41,259.51,155.06
227,7.566667,2002,0,person,0.661928,613.98,148.46,640.00,260.68
227,7.566667,2006,0,person,0.633731,116.97,176.54,178.22,234.34
227,7.566667,2120,2,helmet,0.674502,191.73,60.94,207.83,82.01
227,7.566667,1998,0,person,0.295705,329.58,0.35,353.17,37.00
227,7.566667,2004,36,trash can,0.636846,210.86,143.25,233.42,175.92
227,7.566667,2111,2,helmet,0.715335,205.33,32.84,223.61,47.86
227,7.566667,2063,37,shelf,0.329515,473.28,0.67,573.51,84.82
227,7.566667,2140,74,bucket,0.357765,211.17,144.00,233.33,175.78
228,7.600000,1996,0,person,0.780719,203.48,32.47,259.57,154.98
228,7.600000,2002,0,person,0.647428,614.04,148.43,640.00,260.20
228,7.600000,2006,0,person,0.655804,117.47,176.94,178.20,234.32
228,7.600000,2120,2,helmet,0.678100,191.88,60.93,207.74,81.70
228,7.600000,1998,0,person,0.290954,329.75,0.39,353.30,36.97
228,7.600000,2004,36,trash can,0.619789,210.81,143.04,233.53,175.95
228,7.600000,2111,2,helmet,0.709268,205.35,32.85,223.74,47.87
228,7.600000,2063,37,shelf,0.325839,473.36,0.71,573.54,84.77
229,7.633333,1996,0,person,0.786991,203.67,32.28,259.70,154.81
229,7.633333,2002,0,person,0.625057,613.52,148.39,639.77,260.10
229,7.633333,2006,0,person,0.718409,116.36,175.83,178.02,234.14
229,7.633333,2120,2,helmet,0.631664,192.05,60.81,207.58,81.10
229,7.633333,1998,0,person,0.329966,329.75,0.38,353.22,36.84
229,7.633333,2004,36,trash can,0.646579,210.78,142.83,233.54,175.82
229,7.633333,2111,2,helmet,0.705430,205.42,32.72,223.74,47.61
229,7.633333,2063,37,shelf,0.324662,473.50,0.72,573.63,84.66
230,7.666667,1996,0,person,0.780879,203.49,31.91,259.58,154.80
230,7.666667,2002,0,person,0.633154,611.61,148.23,638.40,260.11
230,7.666667,2006,0,person,0.680048,116.65,176.34,177.81,234.17
230,7.666667,2120,2,helmet,0.683057,191.84,60.74,207.42,81.07
230,7.666667,1998,0,person,0.340325,329.75,0.37,353.18,36.79
230,7.666667,2004,36,trash can,0.674766,210.69,142.98,233.32,175.76
230,7.666667,2111,2,helmet,0.696284,205.23,32.37,223.86,47.53
230,7.666667,2063,37,shelf,0.324193,473.53,0.73,573.68,84.61
231,7.700000,1996,0,person,0.783995,203.68,31.79,259.71,154.74
231,7.700000,2002,0,person,0.626386,610.90,148.19,638.12,260.07
231,7.700000,2006,0,person,0.686888,116.42,176.15,177.81,234.18
231,7.700000,2120,2,helmet,0.676006,191.77,60.72,207.41,81.11
231,7.700000,1998,0,person,0.344960,329.74,0.36,353.17,36.78
231,7.700000,2004,36,trash can,0.646996,210.81,142.95,233.44,175.74
231,7.700000,2111,2,helmet,0.697650,205.16,32.24,223.90,47.49
231,7.700000,2063,37,shelf,0.327478,473.51,0.73,573.71,84.59
232,7.733333,1996,0,person,0.779721,204.02,31.96,259.88,154.71
232,7.733333,2002,0,person,0.598003,611.08,148.39,638.46,259.81
232,7.733333,2006,0,person,0.655122,117.84,177.33,177.97,234.17
232,7.733333,2120,2,helmet,0.638377,191.96,60.68,207.55,80.99
232,7.733333,1998,0,person,0.313320,329.90,0.35,353.29,36.73
232,7.733333,2004,36,trash can,0.661407,211.03,142.99,233.63,175.75
232,7.733333,2111,2,helmet,0.699690,205.46,32.37,224.00,47.45
232,7.733333,2063,37,shelf,0.334967,473.57,0.71,573.88,84.60
233,7.766667,1996,0,person,0.787101,204.59,32.27,260.33,154.80
233,7.766667,2002,0,person,0.604744,610.14,148.72,637.88,259.51
233,7.766667,2006,0,person,0.663925,117.68,177.33,177.88,234.14
233,7.766667,2120,2,helmet,0.692934,192.15,60.66,208.05,81.37
233,7.766667,1998,0,person,0.278826,330.22,0.27,353.59,36.46
233,7.766667,2004,36,trash can,0.634817,211.46,143.05,234.02,175.74
233,7.766667,2111,2,helmet,0.708389,206.12,32.59,224.36,47.39
233,7.766667,2063,37,shelf,0.296593,473.81,0.67,574.26,84.62
234,7.800000,1996,0,person,0.773806,205.10,32.37,260.67,154.65
234,7.800000,2002,0,person,0.532121,612.95,148.81,640.00,259.12
234,7.800000,2006,0,person,0.530666,118.07,176.87,177.45,232.62
234,7.800000,2120,2,helmet,0.649694,192.27,60.66,208.17,81.35
234,7.800000,2004,36,trash can,0.600941,211.76,143.15,234.16,175.62
234,7.800000,2111,2,helmet,0.706735,206.39,32.67,224.75,47.59
234,7.800000,2063,37,shelf,0.276085,474.09,0.71,574.16,84.21
235,7.833333,1996,0,person,0.782404,205.32,32.28,260.78,154.39
235,7.833333,2002,0,person,0.505714,613.73,148.70,640.00,259.49
235,7.833333,2006,0,person,0.404437,118.19,176.36,176.84,231.04
235,7.833333,2120,2,helmet,0.656891,192.29,60.48,208.22,81.20
235,7.833333,2004,36,trash can,0.615561,211.89,143.27,234.19,175.58
235,7.833333,2111,2,helmet,0.704472,206.33,32.62,224.69,47.54
235,7.833333,2147,74,bucket,0.549934,212.05,143.28,234.13,175.62
236,7.866667,1996,0,person,0.797905,205.47,32.09,260.89,154.23
236,7.866667,2002,0,person,0.541128,614.31,148.80,640.00,259.13
236,7.866667,2006,0,person,0.412152,117.95,175.98,176.75,230.46
236,7.866667,2120,2,helmet,0.650293,192.17,60.01,208.37,81.13
236,7.866667,2004,74,bucket,0.522965,211.82,143.02,234.18,175.43
236,7.866667,2111,2,helmet,0.730598,206.86,32.47,225.21,47.33
236,7.866667,2147,36,trash can,0.551566,211.90,143.08,233.92,175.33
237,7.900000,1996,0,person,0.790803,205.74,31.81,261.12,154.13
237,7.900000,2002,0,person,0.571725,614.63,148.82,640.00,258.96
237,7.900000,2006,0,person,0.305913,117.86,176.04,176.81,230.36
237,7.900000,2120,2,helmet,0.607899,192.46,59.97,207.95,80.09
237,7.900000,2004,74,bucket,0.522837,211.76,142.87,234.18,175.37
237,7.900000,2111,2,helmet,0.726278,207.05,32.22,225.40,47.16
237,7.900000,2147,36,trash can,0.563722,211.82,142.94,233.87,175.22
238,7.933333,1996,0,person,0.796549,205.99,31.88,261.28,154.11
238,7.933333,2002,0,person,0.568234,615.01,148.85,640.00,259.07
238,7.933333,2006,0,person,0.368755,117.10,176.08,177.62,231.75
238,7.933333,2120,2,helmet,0.593685,192.69,60.10,208.00,79.95
238,7.933333,2004,74,bucket,0.546423,211.89,142.64,234.42,175.36
238,7.933333,2111,2,helmet,0.718303,207.51,32.33,225.99,47.39
238,7.933333,2147,36,trash can,0.572163,211.92,142.76,234.12,175.24
238,7.933333,2063,37,shelf,0.251820,474.66,0.73,574.28,83.66
239,7.966667,1996,0,person,0.804635,206.29,31.75,261.52,154.08
239,7.966667,2002,0,person,0.575228,614.54,149.05,640.00,258.89
239,7.966667,2006,0,person,0.630870,116.36,175.81,177.91,232.35
239,7.966667,2120,2,helmet,0.589038,192.92,60.00,208.18,79.71
239,7.966667,2004,74,bucket,0.474348,212.01,142.49,234.48,175.16
239,7.966667,2111,2,helmet,0.744184,208.04,32.22,226.63,47.40
239,7.966667,2147,36,trash can,0.578112,212.03,142.71,234.12,175.02
239,7.966667,2063,37,shelf,0.270504,474.88,0.61,574.70,83.57
239,7.966667,2121,2,helmet,0.261714,115.29,176.17,134.58,193.77
240,8.000000,1996,0,person,0.837805,206.44,31.75,261.50,153.80
240,8.000000,2002,0,person,0.592619,614.36,149.45,640.00,259.35
240,8.000000,2006,0,person,0.661015,115.97,175.79,178.35,233.10
240,8.000000,2111,2,helmet,0.756763,208.36,32.10,227.18,47.47
241,8.033333,1996,0,person,0.830392,206.38,31.85,261.51,153.94
241,8.033333,2002,0,person,0.599022,614.01,149.61,640.00,259.44
241,8.033333,2006,0,person,0.682596,115.81,176.00,178.47,233.53
241,8.033333,2111,2,helmet,0.752268,208.49,32.15,227.34,47.55
241,8.033333,2004,36,trash can,0.645891,211.82,142.22,234.44,175.14
242,8.066667,1996,0,person,0.830295,206.61,31.95,261.53,153.78
242,8.066667,2002,0,person,0.595394,613.85,149.61,639.95,259.49
242,8.066667,2006,0,person,0.673373,115.70,176.07,178.50,233.72
242,8.066667,2111,2,helmet,0.760333,208.93,32.14,227.86,47.60
242,8.066667,2004,36,trash can,0.646376,211.80,142.24,234.39,175.14
242,8.066667,2120,2,helmet,0.310613,193.50,61.80,207.27,79.42
243,8.100000,1996,0,person,0.840325,207.65,31.94,262.61,154.02
243,8.100000,2002,0,person,0.581384,613.79,149.80,639.89,259.57
243,8.100000,2006,0,person,0.718131,116.07,176.26,178.91,233.93
243,8.100000,2111,2,helmet,0.764812,210.23,32.18,228.89,47.39
243,8.100000,2004,36,trash can,0.639554,211.90,142.07,234.59,175.15
243,8.100000,2121,2,helmet,0.360537,115.75,176.66,134.25,194.09
244,8.133333,1996,0,person,0.840170,208.22,31.92,263.19,154.07
244,8.133333,2002,0,person,0.610291,613.76,149.15,640.00,259.69
244,8.133333,2006,0,person,0.713062,116.40,176.35,179.26,234.05
244,8.133333,2111,2,helmet,0.769713,210.89,32.15,229.71,47.49
244,8.133333,2004,36,trash can,0.621214,212.14,141.98,234.86,175.18
244,8.133333,2121,2,helmet,0.322580,116.13,176.67,134.20,194.09
245,8.166667,1996,0,person,0.840480,209.23,31.67,264.07,153.65
245,8.166667,2002,0,person,0.593860,613.93,148.81,640.00,260.07
245,8.166667,2006,0,person,0.654309,116.82,177.24,178.74,233.91
245,8.166667,2111,2,helmet,0.768567,211.86,31.91,230.63,47.16
245,8.166667,2004,36,trash can,0.622980,212.18,141.66,234.96,175.00
246,8.200000,1996,0,person,0.830112,209.27,31.64,264.15,153.46
246,8.200000,2002,0,person,0.604721,613.94,149.12,640.00,259.84
246,8.200000,2006,0,person,0.668223,116.25,177.33,178.54,234.24
246,8.200000,2111,2,helmet,0.759496,212.74,31.92,231.39,47.03
246,8.200000,2004,36,trash can,0.648218,211.84,141.83,234.59,175.14
246,8.200000,2121,2,helmet,0.257991,115.96,177.28,133.30,194.11
247,8.233333,1996,0,person,0.824996,208.80,31.77,263.89,153.42
247,8.233333,2002,0,person,0.578239,613.74,149.65,639.86,259.77
247,8.233333,2006,0,person,0.668285,116.08,177.53,178.28,234.28
247,8.233333,2111,2,helmet,0.761202,213.05,32.06,231.73,47.16
247,8.233333,2004,36,trash can,0.664667,211.67,141.91,234.39,175.18
248,8.266667,1996,0,person,0.804432,208.54,31.71,264.30,153.28
248,8.266667,2002,0,person,0.560605,613.57,150.26,639.65,259.80
248,8.266667,2006,0,person,0.585506,116.17,178.01,178.08,234.39
248,8.266667,2111,2,helmet,0.721754,213.85,32.02,232.62,47.18
248,8.266667,2004,36,trash can,0.662020,211.40,141.93,234.10,175.19
249,8.300000,1996,0,person,0.780081,208.62,31.96,265.01,153.50
249,8.300000,2002,0,person,0.631227,614.00,151.40,639.84,259.93
249,8.300000,2006,0,person,0.528250,116.31,178.45,178.07,234.63
249,8.300000,2111,2,helmet,0.693440,215.56,32.28,234.44,47.33
249,8.300000,2004,36,trash can,0.638732,211.33,142.21,233.97,175.41
250,8.333333,1996,0,person,0.782673,208.02,32.04,265.14,153.62
250,8.333333,2002,0,person,0.625009,614.06,151.72,639.85,259.92
250,8.333333,2006,0,person,0.418397,118.23,179.72,178.53,234.67
250,8.333333,2111,2,helmet,0.695252,216.01,32.39,234.86,47.32
250,8.333333,2004,36,trash can,0.627485,211.30,142.32,233.92,175.49
250,8.333333,2154,74,bucket,0.505533,210.99,142.14,233.86,175.70
251,8.366667,1996,0,person,0.808367,210.68,32.39,267.66,153.68
251,8.366667,2002,0,person,0.559293,613.99,150.95,639.99,260.06
251,8.366667,2006,0,person,0.450211,119.89,180.72,179.11,234.77
251,8.366667,2111,2,helmet,0.645319,217.56,32.76,236.43,47.60
251,8.366667,2004,36,trash can,0.619222,211.66,142.31,234.28,175.49
251,8.366667,2154,74,bucket,0.545943,211.59,142.30,234.30,175.63
252,8.400000,1996,0,person,0.810134,212.61,33.13,269.47,154.14
252,8.400000,2002,0,person,0.544915,614.43,150.97,640.00,260.35
252,8.400000,2006,0,person,0.504998,119.54,181.01,179.30,235.40
252,8.400000,2111,2,helmet,0.685128,220.17,33.47,238.83,47.98
252,8.400000,2004,74,bucket,0.560463,212.52,142.67,235.10,175.84
252,8.400000,2154,36,trash can,0.615433,212.71,142.89,235.18,175.86
253,8.433333,1996,0,person,0.830905,214.04,33.93,270.69,154.56
253,8.433333,2002,0,person,0.561426,614.40,150.24,640.00,261.29
253,8.433333,2006,0,person,0.647225,119.69,180.89,180.78,236.58
253,8.433333,2111,2,helmet,0.691511,221.96,34.16,240.38,48.35
254,8.466667,1996,0,person,0.827801,215.46,35.11,271.68,154.80
254,8.466667,2002,0,person,0.549362,614.47,150.14,640.00,261.66
254,8.466667,2006,0,person,0.568356,120.46,181.83,181.32,237.23
254,8.466667,2111,2,helmet,0.651960,224.12,35.38,242.23,49.26
254,8.466667,2004,36,trash can,0.632694,213.94,143.02,236.69,176.46
255,8.500000,1996,0,person,0.823855,216.72,36.05,272.63,154.94
255,8.500000,2002,0,person,0.537705,614.68,150.00,640.00,262.67
255,8.500000,2006,0,person,0.457533,120.80,182.28,181.80,237.74
255,8.500000,2111,2,helmet,0.673123,225.84,36.41,243.78,50.09
255,8.500000,2004,36,trash can,0.643996,214.44,143.09,237.23,176.58
256,8.533333,1996,0,person,0.820868,217.10,36.39,272.93,154.98
256,8.533333,2002,0,person,0.537748,614.86,150.06,640.00,263.14
256,8.533333,2006,0,person,0.595452,119.94,181.09,182.24,237.80
256,8.533333,2111,2,helmet,0.688843,226.49,36.73,244.56,50.45
256,8.533333,2004,36,trash can,0.639837,214.61,143.11,237.42,176.62
257,8.566667,1996,0,person,0.805138,217.72,36.55,273.16,154.80
257,8.566667,2002,0,person,0.559336,614.69,150.13,640.00,262.33
257,8.566667,2006,0,person,0.557591,120.17,181.57,181.86,237.69
257,8.566667,2111,2,helmet,0.452453,227.56,36.82,245.88,50.71
257,8.566667,2004,36,trash can,0.674608,214.43,143.02,237.35,176.67
258,8.600000,1996,0,person,0.809705,218.93,36.81,273.79,154.59
258,8.600000,2002,0,person,0.540378,614.59,149.81,640.00,262.13
258,8.600000,2006,0,person,0.489258,120.04,181.54,181.74,237.67
258,8.600000,2111,2,helmet,0.666782,228.67,37.10,247.69,51.54
258,8.600000,2004,36,trash can,0.621416,214.60,143.19,237.28,176.47
259,8.633333,1996,0,person,0.819325,220.30,37.31,274.61,154.75
259,8.633333,2002,0,person,0.510210,614.70,149.72,640.00,262.34
259,8.633333,2006,0,person,0.572403,119.47,180.62,182.41,237.96
259,8.633333,2111,2,helmet,0.699775,229.58,37.52,248.62,51.99
259,8.633333,2004,36,trash can,0.657039,214.65,143.20,237.39,176.57
260,8.666667,1996,0,person,0.833956,221.13,37.65,274.98,154.79
260,8.666667,2002,0,person,0.527249,614.07,149.27,639.98,262.27
260,8.666667,2006,0,person,0.500787,122.06,182.12,183.59,238.45
260,8.666667,2111,2,helmet,0.727536,230.40,37.76,250.39,53.05
260,8.666667,2004,36,trash can,0.669809,215.05,143.14,237.86,176.61
261,8.700000,1996,0,person,0.821045,221.40,37.72,274.91,154.73
261,8.700000,2002,0,person,0.481029,613.87,149.17,639.86,262.35
261,8.700000,2006,0,person,0.400641,122.21,182.23,183.63,238.71
261,8.700000,2111,2,helmet,0.669279,231.24,37.80,251.44,53.41
261,8.700000,2004,36,trash can,0.652719,215.18,143.09,238.04,176.65
262,8.733333,1996,0,person,0.830736,221.56,37.64,274.77,154.60
262,8.733333,2002,0,person,0.475142,615.04,148.34,640.00,261.75
262,8.733333,2006,0,person,0.622379,121.43,182.02,182.63,238.37
262,8.733333,2111,2,helmet,0.710737,231.49,37.78,251.54,53.40
262,8.733333,2004,36,trash can,0.659912,214.57,142.62,237.57,176.45
263,8.766667,1996,0,person,0.836896,221.91,37.47,274.82,154.51
263,8.766667,2002,0,person,0.499137,615.02,148.77,640.00,262.24
263,8.766667,2006,0,person,0.524846,121.86,182.49,182.15,238.00
263,8.766667,2111,2,helmet,0.419374,231.90,37.62,252.38,53.78
263,8.766667,2004,36,trash can,0.652957,214.52,142.89,237.35,176.47
264,8.800000,1996,0,person,0.824376,222.51,38.00,274.99,154.74
264,8.800000,2002,0,person,0.513127,615.00,149.26,640.00,262.89
264,8.800000,2006,0,person,0.532713,121.29,182.39,182.12,238.36
264,8.800000,2111,2,helmet,0.332938,233.90,38.78,253.14,53.86
264,8.800000,2004,36,trash can,0.604853,214.75,143.36,237.43,176.71
265,8.833333,1996,0,person,0.828177,222.70,38.07,274.73,154.52
265,8.833333,2002,0,person,0.539727,615.45,149.93,640.00,263.11
265,8.833333,2006,0,person,0.591048,120.38,181.49,182.14,238.33
265,8.833333,2111,2,helmet,0.337499,234.56,39.12,253.45,53.86
265,8.833333,2004,36,trash can,0.581196,214.69,143.35,237.43,176.78
265,8.833333,2163,0,person,0.306163,344.40,0.16,376.11,40.95
266,8.866667,1996,0,person,0.833745,222.73,38.53,274.40,154.76
266,8.866667,2002,0,person,0.544174,615.25,150.21,640.00,263.02
266,8.866667,2006,0,person,0.582308,119.92,181.56,181.67,238.33
266,8.866667,2111,2,helmet,0.466960,235.37,39.49,253.69,53.67
266,8.866667,2004,36,trash can,0.590597,214.44,143.17,237.35,176.88
266,8.866667,2163,0,person,0.301353,344.68,0.27,375.89,40.40
267,8.900000,1996,0,person,0.820273,222.83,38.82,274.10,154.70
267,8.900000,2002,0,person,0.540478,615.20,150.21,640.00,263.02
267,8.900000,2006,0,person,0.557753,119.12,180.89,181.53,238.30
267,8.900000,2111,2,helmet,0.497091,235.86,39.74,253.87,53.55
267,8.900000,2004,36,trash can,0.614269,214.30,143.10,237.22,176.83
267,8.900000,2163,0,person,0.352868,344.24,0.24,375.85,40.85
268,8.933333,1996,0,person,0.815678,222.85,38.97,273.85,154.73
268,8.933333,2002,0,person,0.556207,615.17,150.74,640.00,263.18
268,8.933333,2006,0,person,0.579797,118.89,180.93,181.28,238.33
268,8.933333,2111,2,helmet,0.493957,235.95,39.81,253.95,53.50
268,8.933333,2004,36,trash can,0.614078,214.02,143.08,236.85,176.69
268,8.933333,2163,0,person,0.356636,343.95,0.22,375.64,40.89
269,8.966667,1996,0,person,0.814563,223.02,38.87,273.79,154.69
269,8.966667,2002,0,person,0.559511,615.20,151.04,640.00,263.18
269,8.966667,2006,0,person,0.432492,118.83,181.04,181.24,238.49
269,8.966667,2111,2,helmet,0.421331,236.34,39.71,254.31,53.29
269,8.966667,2004,36,trash can,0.600148,214.00,143.13,236.69,176.52
269,8.966667,2163,0,person,0.332564,344.17,0.17,375.57,40.44
270,9.000000,1996,0,person,0.821809,223.08,39.11,273.57,154.53
270,9.000000,2002,0,person,0.557965,615.23,151.26,640.00,262.94
270,9.000000,2006,0,person,0.353410,119.75,182.27,180.16,237.64
270,9.000000,2111,2,helmet,0.611175,237.40,39.83,255.03,53.04
270,9.000000,2004,36,trash can,0.618610,214.01,143.23,236.61,176.46
270,9.000000,2163,0,person,0.399526,344.25,0.18,375.71,40.47
270,9.000000,2165,46,box,0.349138,136.29,219.99,235.83,323.03
271,9.033333,1996,0,person,0.822170,222.94,39.09,273.34,154.59
271,9.033333,2002,0,person,0.545441,615.31,151.41,640.00,262.65
271,9.033333,2006,0,person,0.494272,118.55,180.25,180.09,236.60
271,9.033333,2111,2,helmet,0.623319,237.25,39.79,255.15,53.16
271,9.033333,2004,36,trash can,0.636151,213.87,143.31,236.40,176.42
271,9.033333,2163,0,person,0.416734,344.11,0.19,375.48,40.31
271,9.033333,2165,46,box,0.324713,136.11,219.95,235.61,322.94
272,9.066667,1996,0,person,0.796145,223.11,38.81,273.32,154.17
272,9.066667,2002,0,person,0.578792,614.94,151.34,639.80,262.99
272,9.066667,2006,0,person,0.573461,118.16,179.30,179.90,235.72
272,9.066667,2111,2,helmet,0.633526,237.57,39.32,255.48,52.69
272,9.066667,2004,36,trash can,0.619894,213.67,143.16,236.01,176.00
272,9.066667,2165,46,box,0.357182,135.86,219.73,235.67,323.04
273,9.100000,1996,0,person,0.794676,223.03,38.57,273.28,154.12
273,9.100000,2002,0,person,0.584000,614.81,151.84,639.67,263.08
273,9.100000,2006,0,person,0.503650,117.92,179.30,179.88,235.83
273,9.100000,2111,2,helmet,0.625547,238.08,39.19,255.97,52.53
273,9.100000,2004,36,trash can,0.622912,213.60,143.29,235.88,176.04
273,9.100000,2165,46,box,0.340468,135.78,219.92,235.54,323.17
274,9.133333,1996,0,person,0.794685,222.96,38.76,273.20,154.36
274,9.133333,2002,0,person,0.572762,614.77,152.34,639.59,262.99
274,9.133333,2006,0,person,0.345788,118.24,180.03,179.32,235.58
274,9.133333,2111,2,helmet,0.639501,238.11,39.28,255.95,52.55
274,9.133333,2004,36,trash can,0.617518,213.39,143.44,235.71,176.25
274,9.133333,2165,46,box,0.406560,135.46,219.99,235.15,323.16
275,9.166667,1996,0,person,0.693888,226.55,38.50,275.85,154.13
275,9.166667,2002,0,person,0.568020,614.73,152.41,639.56,262.63
275,9.166667,2006,0,person,0.465192,118.14,180.11,178.97,235.24
275,9.166667,2111,2,helmet,0.574062,238.18,39.16,255.93,52.40
275,9.166667,2004,36,trash can,0.621461,212.94,143.37,235.28,176.18
275,9.166667,2165,46,box,0.387090,135.28,219.86,234.78,322.83
276,9.200000,1996,0,person,0.656619,226.81,38.20,275.72,154.17
276,9.200000,2002,0,person,0.567544,614.95,152.62,639.73,262.52
276,9.200000,2006,0,person,0.526499,117.94,179.80,178.99,234.96
276,9.200000,2111,2,helmet,0.625733,237.94,38.95,255.93,52.38
276,9.200000,2004,36,trash can,0.605573,212.84,143.17,235.41,176.36
276,9.200000,2165,46,box,0.337836,135.14,219.95,234.73,323.00
277,9.233333,1996,0,person,0.685997,228.29,38.22,276.47,154.32
277,9.233333,2002,0,person,0.571203,614.78,152.90,639.64,262.74
277,9.233333,2006,0,person,0.570322,117.79,179.74,179.09,234.98
277,9.233333,2111,2,helmet,0.658339,238.19,38.92,256.14,52.31
277,9.233333,2004,36,trash can,0.597770,212.83,143.45,235.36,176.57
277,9.233333,2165,46,box,0.284787,135.16,220.12,234.66,323.09
278,9.266667,1996,0,person,0.638593,229.08,38.08,276.56,154.22
278,9.266667,2002,0,person,0.571303,614.72,153.02,639.63,262.77
278,9.266667,2006,0,person,0.567293,118.13,180.08,179.13,234.90
278,9.266667,2111,2,helmet,0.615330,238.33,38.76,256.22,52.07
278,9.266667,2004,36,trash can,0.607868,212.82,143.22,235.44,176.50
279,9.300000,1996,0,person,0.778207,229.90,37.93,276.70,154.28
279,9.300000,2002,0,person,0.579454,614.48,152.08,639.66,262.75
279,9.300000,2006,0,person,0.454776,118.48,180.94,179.00,235.13
279,9.300000,2111,2,helmet,0.653677,238.47,38.42,256.41,51.72
279,9.300000,2004,36,trash can,0.625040,212.85,143.28,235.41,176.45
279,9.300000,2169,0,person,0.326729,331.74,0.30,355.06,37.58
279,9.300000,2165,46,box,0.300764,135.33,220.28,234.76,323.18
280,9.333333,1996,0,person,0.783311,230.55,37.91,276.62,154.30
280,9.333333,2002,0,person,0.605057,614.20,151.66,639.46,262.04
280,9.333333,2006,0,person,0.364658,121.47,179.43,176.28,227.33
280,9.333333,2111,2,helmet,0.617841,238.54,38.31,256.56,51.65
280,9.333333,2004,36,trash can,0.648525,212.85,143.29,235.40,176.44
280,9.333333,2169,0,person,0.354399,331.56,0.31,354.98,37.75
281,9.366667,1996,0,person,0.774806,230.83,37.90,276.27,154.32
281,9.366667,2002,0,person,0.586703,614.49,151.62,639.74,261.89
281,9.366667,2006,0,person,0.368783,122.16,178.57,175.56,224.31
281,9.366667,2111,2,helmet,0.606356,238.58,38.27,256.61,51.57
