frame,time_s,cls_name,conf,x1,y1,x2,y2
372,14.880000,person,0.284817,382.24,128.36,436.42,295.53
373,14.920000,person,0.585067,263.02,78.94,356.70,290.41
373,14.920000,person,0.508240,365.29,81.42,445.04,298.07
373,14.920000,person,0.329353,313.98,134.04,361.89,294.76
373,14.920000,person,0.325063,296.79,67.08,373.96,296.52
373,14.920000,person,0.298930,382.09,128.14,436.57,295.79
374,14.960000,person,0.595255,262.70,78.67,357.61,290.20
374,14.960000,person,0.538875,364.24,81.80,445.10,298.22
374,14.960000,person,0.328247,297.43,66.54,374.51,297.08
374,14.960000,person,0.308724,314.15,136.16,362.12,294.66
374,14.960000,person,0.284243,381.81,126.46,436.75,296.23
375,15.000000,person,0.563369,262.78,78.76,356.31,290.44
375,15.000000,person,0.512524,365.14,81.91,445.07,299.14
375,15.000000,person,0.312511,297.81,66.64,374.75,296.99
375,15.000000,person,0.306383,314.70,136.64,362.55,294.84
375,15.000000,person,0.288929,382.55,126.05,436.98,296.47
376,15.040000,person,0.545684,263.06,78.87,356.27,290.48
376,15.040000,person,0.502047,365.19,82.01,444.96,299.08
376,15.040000,person,0.311002,297.46,66.84,374.82,296.76
376,15.040000,person,0.306431,314.72,137.82,362.43,294.82
376,15.040000,person,0.304795,382.03,125.53,436.51,296.40
377,15.080000,person,0.514871,262.05,79.26,354.27,291.26
377,15.080000,person,0.445108,366.76,82.68,445.36,299.17
377,15.080000,person,0.335848,315.72,141.55,362.53,294.55
377,15.080000,person,0.320407,381.69,127.55,436.51,296.46
377,15.080000,person,0.284870,298.49,67.45,375.51,297.03
378,15.120000,person,0.487149,262.47,78.95,353.58,291.71
378,15.120000,person,0.413514,369.26,87.41,439.32,291.43
378,15.120000,person,0.336301,315.50,141.39,362.88,294.37
378,15.120000,person,0.285488,297.84,67.26,374.80,296.93
378,15.120000,person,0.250009,274.02,86.20,329.82,266.82
379,15.160000,person,0.476115,262.68,78.88,353.26,291.91
379,15.160000,person,0.421841,369.04,87.33,439.47,292.41
379,15.160000,person,0.354054,315.30,142.27,363.16,294.47
379,15.160000,person,0.293048,297.58,67.27,374.93,296.72
379,15.160000,person,0.256079,273.89,86.60,329.28,266.69
380,15.200000,person,0.475423,262.77,78.75,353.14,291.95
380,15.200000,person,0.419071,369.01,86.89,439.34,292.24
380,15.200000,person,0.343390,315.23,141.69,363.14,294.53
380,15.200000,person,0.291313,297.70,66.78,374.80,296.74
380,15.200000,person,0.250559,274.10,86.55,329.21,267.60
381,15.240000,person,0.473999,262.60,78.57,351.47,292.38
381,15.240000,person,0.430190,367.25,81.68,445.82,298.80
381,15.240000,person,0.342052,314.44,134.38,363.48,294.97
381,15.240000,person,0.296604,297.78,65.88,374.47,297.00
382,15.280000,person,0.476153,262.49,78.68,350.73,292.37
382,15.280000,person,0.418812,367.30,81.41,445.63,298.12
382,15.280000,person,0.325850,314.39,132.74,363.30,295.20
382,15.280000,person,0.296133,298.17,65.69,374.79,297.04
383,15.320000,person,0.475222,262.57,78.51,351.02,292.28
383,15.320000,person,0.429167,369.02,86.91,439.08,293.41
383,15.320000,person,0.325543,314.11,130.65,363.14,295.23
383,15.320000,person,0.300935,297.40,65.16,374.07,296.85
384,15.360000,person,0.526516,261.73,79.13,353.93,291.04
384,15.360000,person,0.445460,367.42,81.33,444.67,298.12
384,15.360000,person,0.370669,313.34,135.40,362.94,294.79
384,15.360000,person,0.303412,294.60,65.63,373.89,296.66
385,15.400000,person,0.488585,261.66,78.77,355.30,290.69
385,15.400000,person,0.428442,368.59,86.34,438.79,292.72
385,15.400000,person,0.395653,313.96,139.48,362.74,293.86
385,15.400000,person,0.296947,292.55,65.38,374.00,295.95
386,15.440000,person,0.502389,261.43,78.67,355.69,290.50
386,15.440000,person,0.432930,367.47,80.91,444.68,296.94
386,15.440000,person,0.393158,314.23,141.72,362.85,293.65
386,15.440000,person,0.301165,293.66,65.41,374.92,296.06
387,15.480000,person,0.484730,261.94,78.34,355.92,290.55
387,15.480000,person,0.446183,367.58,80.81,444.31,297.34
387,15.480000,person,0.388628,313.98,141.95,362.64,293.48
387,15.480000,person,0.304750,292.93,65.25,374.60,295.90
388,15.520000,person,0.505024,261.80,78.33,356.67,290.32
388,15.520000,person,0.447193,368.24,86.66,438.77,293.06
388,15.520000,person,0.390452,314.26,141.85,362.76,293.32
388,15.520000,person,0.294295,291.89,64.72,373.79,295.73
389,15.560000,person,0.505163,315.58,145.86,362.95,293.38
389,15.560000,person,0.466261,368.42,87.17,438.69,293.79
389,15.560000,person,0.394554,261.79,77.82,351.04,291.40
389,15.560000,person,0.289326,303.13,86.43,372.95,281.11
389,15.560000,person,0.275461,273.37,87.15,325.87,265.97
390,15.600000,person,0.551586,317.46,150.54,362.98,292.81
390,15.600000,person,0.464574,368.86,86.79,438.67,294.37
390,15.600000,person,0.354820,261.27,78.00,351.06,291.59
390,15.600000,person,0.260318,273.34,87.58,325.68,266.54
390,15.600000,person,0.251846,304.26,88.78,372.80,279.99
391,15.640000,person,0.506631,315.99,147.35,362.80,292.96
391,15.640000,person,0.457394,368.73,86.64,438.68,293.84
391,15.640000,person,0.359616,261.41,78.28,350.74,291.63
391,15.640000,person,0.292913,272.68,87.32,326.69,264.43
392,15.680000,person,0.456147,369.56,86.76,438.56,294.39
392,15.680000,person,0.451831,314.80,141.19,362.81,293.53
392,15.680000,person,0.399833,261.69,79.27,350.60,292.21
392,15.680000,person,0.283606,272.60,87.73,327.42,264.59
393,15.720000,person,0.458828,369.11,85.75,438.58,294.53
393,15.720000,person,0.440867,313.79,139.43,362.70,293.63
393,15.720000,person,0.424698,262.71,79.17,352.41,291.70
394,15.760000,person,0.477219,314.59,141.51,362.24,293.75
394,15.760000,person,0.461315,369.07,85.00,438.82,294.07
394,15.760000,person,0.399106,262.90,78.98,350.96,292.00
394,15.760000,person,0.250454,272.24,87.96,327.39,270.66
395,15.800000,person,0.530198,314.85,144.01,362.15,293.39
395,15.800000,person,0.442698,369.48,86.38,438.86,294.43
395,15.800000,person,0.372322,262.21,79.20,350.46,291.98
395,15.800000,person,0.266819,271.48,87.88,325.94,267.87
395,15.800000,person,0.251198,304.41,87.12,371.82,282.73
396,15.840000,person,0.558537,316.79,145.61,362.15,293.19
396,15.840000,person,0.454947,369.38,86.14,438.80,294.50
396,15.840000,person,0.307480,262.28,78.79,348.90,292.50
396,15.840000,person,0.294326,271.25,88.42,324.21,264.92
397,15.880000,person,0.610570,317.09,146.66,361.93,293.56
397,15.880000,person,0.447448,373.99,96.04,436.70,295.85
397,15.880000,person,0.304083,270.90,88.10,323.56,266.08
397,15.880000,person,0.299484,262.68,78.47,349.02,292.65
397,15.880000,person,0.274471,305.00,86.60,371.87,283.20
398,15.920000,person,0.506888,315.48,141.31,361.97,293.77
398,15.920000,person,0.448050,366.59,84.93,444.25,297.38
398,15.920000,person,0.320471,262.64,78.72,348.73,293.01
398,15.920000,person,0.296341,270.82,87.58,323.25,270.01
398,15.920000,person,0.254675,305.23,85.23,371.52,285.03
399,15.960000,person,0.473567,366.26,84.55,444.28,297.20
399,15.960000,person,0.404906,312.96,136.00,361.71,294.00
399,15.960000,person,0.403226,262.57,78.77,351.73,292.40
399,15.960000,person,0.264883,294.32,64.48,374.24,297.46
400,16.000000,person,0.487027,366.73,84.39,444.24,296.77
400,16.000000,person,0.399780,262.71,78.64,351.89,292.04
400,16.000000,person,0.359531,311.51,128.82,361.76,294.59
400,16.000000,person,0.263966,292.96,63.82,373.79,297.35
400,16.000000,person,0.252933,271.01,86.21,324.86,270.11
401,16.040000,person,0.491581,368.10,83.87,444.70,296.32
401,16.040000,person,0.335293,261.61,78.05,347.38,292.93
401,16.040000,person,0.333339,312.26,127.18,361.12,294.40
401,16.040000,person,0.268929,270.34,85.50,323.06,271.36
401,16.040000,person,0.263603,296.08,62.50,375.60,297.81
402,16.080000,person,0.449758,370.25,83.27,445.22,295.94
402,16.080000,person,0.410629,312.62,122.81,361.52,294.69
402,16.080000,person,0.318679,269.83,86.46,321.60,269.11
402,16.080000,person,0.279057,260.07,77.55,343.36,293.27
402,16.080000,person,0.278650,246.77,173.63,305.78,302.36
402,16.080000,person,0.267638,291.13,68.27,375.75,295.66
403,16.120000,person,0.464461,368.56,87.80,438.47,295.59
403,16.120000,person,0.457411,311.27,123.69,361.57,294.97
403,16.120000,person,0.334985,271.00,86.17,322.52,269.74
403,16.120000,person,0.260552,292.31,68.16,375.47,295.90
404,16.160000,person,0.472262,373.26,95.44,436.60,296.34
404,16.160000,person,0.471248,310.95,122.75,361.56,295.05
404,16.160000,person,0.311802,271.15,86.59,320.86,267.90
404,16.160000,person,0.264819,299.40,61.23,375.40,297.49
405,16.200000,person,0.507143,304.25,77.91,371.20,288.15
405,16.200000,person,0.490927,312.46,131.31,360.91,294.25
405,16.200000,person,0.487664,367.33,89.80,437.38,298.41
405,16.200000,person,0.321674,269.88,86.76,318.92,265.60
406,16.240000,person,0.530854,305.49,74.34,371.73,288.97
406,16.240000,person,0.483586,314.17,133.64,360.60,293.94
406,16.240000,person,0.472582,372.21,92.49,436.85,295.64
406,16.240000,person,0.311423,268.23,86.40,317.49,264.32
407,16.280000,person,0.548005,306.05,70.37,371.70,291.08
407,16.280000,person,0.505515,314.07,132.89,360.48,294.52
407,16.280000,person,0.497509,372.45,92.13,436.73,296.11
407,16.280000,person,0.275671,266.63,85.14,318.27,264.60
408,16.320000,person,0.535236,307.22,74.58,373.14,289.63
408,16.320000,person,0.475004,373.06,93.00,436.63,296.05
408,16.320000,person,0.430057,314.58,130.84,360.94,294.57
409,16.360000,person,0.572810,307.09,73.25,373.72,287.99
409,16.360000,person,0.485811,368.18,90.30,437.55,298.10
409,16.360000,person,0.403093,314.22,132.18,360.66,295.35
409,16.360000,person,0.284805,253.79,90.57,307.70,229.33
410,16.400000,person,0.589038,306.96,73.36,374.32,288.81
410,16.400000,person,0.456071,368.81,91.14,437.54,296.15
410,16.400000,person,0.402214,314.24,129.86,360.34,295.32
410,16.400000,person,0.262149,252.81,90.52,306.96,236.63
411,16.440000,person,0.561880,306.57,74.80,373.93,289.42
411,16.440000,person,0.436519,369.53,91.34,438.40,293.40
411,16.440000,person,0.389207,314.33,126.75,360.89,295.79
411,16.440000,person,0.265632,252.73,90.67,306.23,237.38
411,16.440000,person,0.250184,253.90,78.73,333.54,294.63
412,16.480000,person,0.586490,305.62,72.66,374.48,288.52
412,16.480000,person,0.435279,370.32,91.02,438.41,293.59
412,16.480000,person,0.390231,313.46,128.95,360.72,295.37
412,16.480000,person,0.266236,252.72,90.96,306.37,237.14
412,16.480000,person,0.250031,254.06,78.78,333.74,294.47
413,16.520000,person,0.578552,306.28,71.78,374.99,288.53
413,16.520000,person,0.448948,370.06,89.92,438.44,294.18
413,16.520000,person,0.392048,314.13,127.64,360.80,295.87
413,16.520000,person,0.274933,252.37,90.90,306.72,239.92
413,16.520000,person,0.263836,254.56,78.79,333.80,294.39
414,16.560000,person,0.580430,306.51,71.84,374.70,288.15
414,16.560000,person,0.447808,369.78,90.69,438.64,293.15
414,16.560000,person,0.357284,313.83,125.09,360.35,296.45
414,16.560000,person,0.276325,254.84,78.45,334.15,294.28
414,16.560000,person,0.266598,252.30,91.15,306.52,241.95
415,16.600000,person,0.628499,306.06,70.41,374.46,289.12
415,16.600000,person,0.446165,369.15,91.87,438.08,295.84
415,16.600000,person,0.359923,313.28,120.22,361.07,297.13
415,16.600000,person,0.289212,254.72,77.67,332.10,295.34
415,16.600000,person,0.274265,251.89,91.28,306.60,248.33
416,16.640000,person,0.636489,306.17,70.95,374.01,288.97
416,16.640000,person,0.463656,370.10,90.23,438.14,294.06
416,16.640000,person,0.318233,313.50,118.47,360.21,297.34
416,16.640000,person,0.297107,253.97,77.47,331.00,295.37
416,16.640000,person,0.283789,251.90,91.60,306.14,251.28
417,16.680000,person,0.637517,306.38,71.50,374.08,289.38
417,16.680000,person,0.452380,373.53,83.54,446.47,299.66
417,16.680000,person,0.326722,249.65,172.85,300.48,303.49
417,16.680000,person,0.302288,313.46,115.47,360.03,297.45
417,16.680000,person,0.298698,253.84,77.10,330.84,295.68
417,16.680000,person,0.255678,252.08,92.05,304.91,248.91
418,16.720000,person,0.603842,306.15,70.93,374.15,288.97
418,16.720000,person,0.455489,369.85,90.45,438.87,295.43
418,16.720000,person,0.299871,312.91,115.72,359.46,297.65
418,16.720000,person,0.294803,254.39,77.37,332.34,295.32
418,16.720000,person,0.288837,252.47,91.77,304.35,244.97
418,16.720000,person,0.279182,249.67,176.94,300.78,303.17
419,16.760000,person,0.600440,306.05,70.30,374.14,289.71
419,16.760000,person,0.447089,373.47,83.93,446.41,299.64
419,16.760000,person,0.329939,250.19,173.28,300.11,301.45
419,16.760000,person,0.303725,313.06,116.29,359.25,297.43
419,16.760000,person,0.281044,253.85,77.23,331.55,295.12
419,16.760000,person,0.265731,251.88,92.56,304.36,246.72
420,16.800000,person,0.623103,305.90,69.30,374.49,290.39
420,16.800000,person,0.447895,373.77,84.08,446.75,300.19
420,16.800000,person,0.422147,248.78,173.69,298.55,302.17
420,16.800000,person,0.338845,312.95,114.92,360.05,297.40
420,16.800000,person,0.280865,253.01,77.41,328.65,295.66
420,16.800000,person,0.279395,251.49,90.92,305.47,254.66
421,16.840000,person,0.635630,305.69,70.44,374.92,288.36
421,16.840000,person,0.441294,374.34,83.66,446.75,300.17
421,16.840000,person,0.423017,248.09,164.39,300.31,304.14
421,16.840000,person,0.374825,312.49,122.46,359.64,295.85
421,16.840000,person,0.332835,251.35,77.33,325.92,296.22
422,16.880000,person,0.627993,305.48,70.23,374.04,289.55
422,16.880000,person,0.472789,311.95,126.32,359.50,295.03
422,16.880000,person,0.430765,375.24,83.19,446.81,299.91
422,16.880000,person,0.306705,252.23,78.11,327.81,295.27
422,16.880000,person,0.294305,248.10,169.05,299.50,303.01
423,16.920000,person,0.602617,303.46,69.00,373.69,287.09
423,16.920000,person,0.431805,370.73,91.49,438.28,297.03
423,16.920000,person,0.377197,310.57,124.08,359.24,295.16
423,16.920000,person,0.376448,255.90,77.80,335.44,294.90
424,16.960000,person,0.611594,303.90,69.82,372.17,286.46
424,16.960000,person,0.440928,256.19,78.19,335.65,295.05
424,16.960000,person,0.433584,370.74,91.40,438.11,298.25
424,16.960000,person,0.335705,310.64,118.57,358.58,296.06
425,17.000000,person,0.534597,256.17,78.14,337.09,294.63
425,17.000000,person,0.519050,304.79,71.83,370.44,287.01
425,17.000000,person,0.444247,374.48,82.97,446.90,301.04
426,17.040000,person,0.562015,304.66,69.34,370.47,288.89
426,17.040000,person,0.471033,255.72,78.08,334.01,295.03
426,17.040000,person,0.442081,374.78,83.00,446.88,301.20
426,17.040000,person,0.250807,309.45,128.50,356.02,296.89
427,17.080000,person,0.573369,304.72,67.85,370.10,290.27
427,17.080000,person,0.453422,375.16,83.58,447.14,300.28
427,17.080000,person,0.379632,256.76,77.79,333.33,294.50
427,17.080000,person,0.300762,309.42,127.76,356.92,296.79
428,17.120000,person,0.573101,304.59,68.90,369.04,292.14
428,17.120000,person,0.449931,374.77,83.62,447.17,300.87
428,17.120000,person,0.411116,256.50,78.29,332.98,294.17
428,17.120000,person,0.308747,309.39,126.09,357.30,297.00
428,17.120000,person,0.257717,250.86,88.14,306.50,260.83
429,17.160000,person,0.521991,305.33,69.78,368.82,290.24
429,17.160000,person,0.435936,374.49,83.65,446.96,299.40
429,17.160000,person,0.416591,256.11,78.02,332.48,293.56
429,17.160000,person,0.305581,309.18,128.91,356.24,296.60
429,17.160000,person,0.260280,249.59,155.76,297.10,303.54
429,17.160000,person,0.253516,250.63,87.84,307.18,261.27
430,17.200000,person,0.508207,306.02,71.18,369.02,289.61
430,17.200000,person,0.449991,374.44,83.56,446.77,299.88
430,17.200000,person,0.427422,256.19,78.25,334.03,292.79
431,17.240000,person,0.460655,311.69,123.81,358.74,295.03
431,17.240000,person,0.450799,374.03,83.39,446.34,299.13
431,17.240000,person,0.434438,256.06,78.33,335.58,292.71
431,17.240000,person,0.391767,305.31,75.07,371.26,288.13
432,17.280000,person,0.602172,306.23,73.21,370.51,286.82
432,17.280000,person,0.467607,369.81,92.77,437.43,296.33
432,17.280000,person,0.435550,313.51,122.46,359.53,294.75
432,17.280000,person,0.315724,253.40,76.67,327.23,292.98
433,17.320000,person,0.631276,306.23,74.95,370.82,287.49
433,17.320000,person,0.470371,373.03,83.26,446.27,299.85
433,17.320000,person,0.354562,250.52,90.55,302.59,265.26
434,17.360000,person,0.627986,306.81,76.41,371.16,289.54
434,17.360000,person,0.491139,372.04,82.69,446.41,300.42
434,17.360000,person,0.373114,250.60,89.29,302.44,270.43
435,17.400000,person,0.617531,305.95,75.29,369.57,290.97
435,17.400000,person,0.510432,371.00,83.23,446.59,300.71
435,17.400000,person,0.376823,251.27,90.07,300.17,278.59
436,17.440000,person,0.604773,305.93,73.84,369.55,291.86
436,17.440000,person,0.494603,371.43,83.33,447.09,301.46
436,17.440000,person,0.386546,251.57,90.84,299.72,281.72
437,17.480000,person,0.567369,305.60,75.25,370.39,291.66
437,17.480000,person,0.494170,371.20,83.16,447.29,301.56
437,17.480000,person,0.441319,251.49,90.37,298.91,280.25
438,17.520000,person,0.581114,306.08,74.11,370.83,292.50
438,17.520000,person,0.489987,371.46,83.22,447.58,302.39
438,17.520000,person,0.382081,248.21,89.52,298.74,282.50
439,17.560000,person,0.568999,306.73,74.75,371.05,293.72
439,17.560000,person,0.514438,371.57,83.48,447.61,303.03
439,17.560000,person,0.432068,244.41,94.01,299.84,284.87
440,17.600000,person,0.571243,306.85,73.33,370.93,294.31
440,17.600000,person,0.488708,372.01,83.16,447.64,302.33
440,17.600000,person,0.400420,245.95,89.32,297.85,285.42
441,17.640000,person,0.545404,306.43,72.26,370.79,295.12
441,17.640000,person,0.484164,371.64,83.15,447.69,302.22
441,17.640000,person,0.411304,245.65,89.37,298.54,288.39
442,17.680000,person,0.536078,306.81,73.05,371.20,295.89
442,17.680000,person,0.462926,372.24,83.28,447.50,303.11
442,17.680000,person,0.381214,245.63,88.14,297.59,289.15
442,17.680000,person,0.276532,382.83,119.24,434.33,293.29
443,17.720000,person,0.555255,306.79,74.02,370.57,295.06
443,17.720000,person,0.474178,372.93,82.87,447.27,303.42
443,17.720000,person,0.349068,248.96,91.28,296.37,273.85
444,17.760000,person,0.542058,306.88,75.39,369.90,294.66
444,17.760000,person,0.494802,373.11,90.28,434.28,268.16
444,17.760000,person,0.355814,249.33,91.86,296.18,273.45
445,17.800000,person,0.531601,306.45,74.23,369.50,295.14
445,17.800000,person,0.488635,373.00,89.63,434.21,266.87
445,17.800000,person,0.368385,245.22,87.25,297.88,285.68
446,17.840000,person,0.550819,305.54,72.41,369.34,294.89
446,17.840000,person,0.470668,371.64,82.04,447.29,300.75
446,17.840000,person,0.376115,245.08,86.72,298.35,289.00
447,17.880000,person,0.535085,305.83,72.32,369.08,295.85
447,17.880000,person,0.504436,371.57,83.17,447.01,300.14
447,17.880000,person,0.402588,250.36,91.66,297.45,276.25
448,17.920000,person,0.549525,305.75,71.42,368.91,295.57
448,17.920000,person,0.545335,370.24,83.28,446.71,300.42
448,17.920000,person,0.383812,250.09,90.75,298.42,271.33
449,17.960000,person,0.528918,306.45,72.07,368.97,294.32
449,17.960000,person,0.491127,372.47,81.89,446.53,302.47
449,17.960000,person,0.412878,251.41,91.35,299.45,266.93
450,18.000000,person,0.548027,307.30,69.46,368.14,294.69
450,18.000000,person,0.501234,373.42,81.31,447.24,303.02
450,18.000000,person,0.395745,252.08,90.62,300.16,268.88
451,18.040000,person,0.588255,305.94,67.71,368.13,295.25
451,18.040000,person,0.461576,373.92,80.55,446.11,302.29
451,18.040000,person,0.384282,252.44,91.54,300.92,266.51
452,18.080000,person,0.613545,304.92,69.95,367.24,295.24
452,18.080000,person,0.422455,252.33,91.15,301.05,263.24
452,18.080000,person,0.399565,375.70,80.64,446.71,301.95
453,18.120000,person,0.580757,305.18,67.54,366.86,294.66
453,18.120000,person,0.459947,251.99,90.89,305.05,257.97
453,18.120000,person,0.402328,375.18,80.11,446.61,301.73
454,18.160000,person,0.589218,304.67,70.80,366.52,294.12
454,18.160000,person,0.539430,250.71,89.57,305.48,251.34
454,18.160000,person,0.417205,376.21,79.59,446.89,300.37
455,18.200000,person,0.511107,304.90,74.27,367.15,292.00
455,18.200000,person,0.425861,251.18,87.75,309.15,243.25
455,18.200000,person,0.413732,376.97,79.18,447.10,299.80
455,18.200000,person,0.324052,255.41,75.96,330.07,294.69
456,18.240000,person,0.501586,306.06,75.73,367.63,293.04
456,18.240000,person,0.446143,380.27,79.91,449.36,299.30
456,18.240000,person,0.375869,254.24,75.74,328.50,295.80
456,18.240000,person,0.354362,251.09,86.74,310.95,249.23
457,18.280000,person,0.552008,254.29,75.55,333.68,294.87
457,18.280000,person,0.492699,380.41,81.34,449.36,300.01
457,18.280000,person,0.388509,307.31,117.52,355.50,296.04
457,18.280000,person,0.313811,304.07,64.57,376.09,297.17
458,18.320000,person,0.484729,307.85,122.32,356.12,294.48
458,18.320000,person,0.477968,382.18,81.19,450.79,299.68
458,18.320000,person,0.475923,255.26,76.34,336.39,293.97
458,18.320000,person,0.286834,296.90,68.27,373.60,290.57
459,18.360000,person,0.473819,308.46,122.37,356.65,294.98
459,18.360000,person,0.462367,255.66,75.82,337.25,294.49
459,18.360000,person,0.443383,383.86,80.04,451.21,300.18
459,18.360000,person,0.331733,296.98,68.57,374.05,291.61
460,18.400000,person,0.459982,308.18,122.19,356.30,295.25
460,18.400000,person,0.433778,254.44,76.74,334.99,294.95
460,18.400000,person,0.401519,383.52,79.18,451.33,300.52
460,18.400000,person,0.324956,299.87,67.94,375.87,292.51
461,18.440000,person,0.413552,253.24,75.67,332.72,294.73
461,18.440000,person,0.409230,306.58,74.89,369.40,290.09
461,18.440000,person,0.403554,384.51,78.29,452.10,301.12
462,18.480000,person,0.442854,394.95,87.20,451.73,311.04
462,18.480000,person,0.377175,305.82,75.15,369.62,289.25
462,18.480000,person,0.367445,254.49,76.44,335.15,295.00
463,18.520000,person,0.430644,394.91,85.48,451.41,305.32
463,18.520000,person,0.379113,256.10,77.40,338.24,294.97
463,18.520000,person,0.357021,299.98,67.68,376.89,295.54
463,18.520000,person,0.347054,308.09,124.35,356.73,295.24
464,18.560000,person,0.461878,395.33,84.19,452.04,302.54
464,18.560000,person,0.447442,256.86,77.89,341.21,295.57
464,18.560000,person,0.380780,296.53,68.21,376.30,295.79
464,18.560000,person,0.326212,247.51,172.32,304.18,306.31
464,18.560000,person,0.308264,307.30,121.38,356.88,295.53
465,18.600000,person,0.529449,256.45,77.79,340.50,296.11
465,18.600000,person,0.518909,395.81,83.58,452.75,302.70
465,18.600000,person,0.391515,247.95,171.45,303.97,307.67
465,18.600000,person,0.338753,299.82,64.14,377.03,297.30
465,18.600000,person,0.252791,306.66,118.67,356.87,295.16
466,18.640000,person,0.563460,396.10,84.01,452.99,301.61
466,18.640000,person,0.514288,256.28,77.63,337.60,296.83
466,18.640000,person,0.453092,246.90,169.71,303.34,307.85
466,18.640000,person,0.319646,299.49,67.09,377.56,296.83
467,18.680000,person,0.577919,396.24,84.93,452.90,301.14
467,18.680000,person,0.519533,255.34,77.16,337.23,296.81
467,18.680000,person,0.499197,246.17,168.64,304.68,307.90
467,18.680000,person,0.376239,298.38,67.21,377.86,295.58
468,18.720000,person,0.604528,246.01,168.62,305.10,308.63
468,18.720000,person,0.592067,396.15,88.13,453.13,298.07
468,18.720000,person,0.472030,253.90,76.73,336.17,296.70
468,18.720000,person,0.433440,298.91,67.04,379.24,294.21
469,18.760000,person,0.605643,396.57,87.49,452.67,301.52
469,18.760000,person,0.557407,296.21,67.46,379.31,293.90
469,18.760000,person,0.553378,246.44,169.27,304.08,308.29
469,18.760000,person,0.407552,255.00,74.67,340.23,296.49
470,18.800000,person,0.619426,396.64,88.83,452.67,302.57
470,18.800000,person,0.578053,245.99,168.90,304.73,308.77
470,18.800000,person,0.569407,294.08,66.73,379.07,294.97
470,18.800000,person,0.410452,256.12,73.28,341.95,297.35
471,18.840000,person,0.685257,245.85,169.00,304.10,309.79
471,18.840000,person,0.647043,396.97,86.32,452.55,303.47
471,18.840000,person,0.580156,296.09,66.61,379.66,296.71
471,18.840000,person,0.391414,255.47,73.50,339.70,297.77
471,18.840000,person,0.261052,307.33,130.92,357.40,295.11
472,18.880000,person,0.652374,397.20,85.45,452.67,302.93
472,18.880000,person,0.570824,296.32,66.83,378.96,296.83
472,18.880000,person,0.566706,244.72,168.67,302.90,308.11
472,18.880000,person,0.431151,255.46,73.47,338.97,297.69
473,18.920000,person,0.661298,397.11,85.76,453.21,304.42
473,18.920000,person,0.563618,297.90,66.77,379.11,297.64
473,18.920000,person,0.523941,243.40,170.37,303.27,306.89
473,18.920000,person,0.373305,254.95,73.72,337.33,297.66
473,18.920000,person,0.256361,307.15,123.80,358.00,295.35
474,18.960000,person,0.665062,397.12,86.24,453.20,303.61
474,18.960000,person,0.538597,298.54,66.63,378.99,297.49
474,18.960000,person,0.534747,244.73,171.79,303.92,304.68
474,18.960000,person,0.398435,255.21,74.69,338.05,297.02
475,19.000000,person,0.685512,397.31,85.95,453.26,301.78
475,19.000000,person,0.537240,298.09,66.63,379.02,297.38
475,19.000000,person,0.416249,256.13,75.01,339.33,296.69
475,19.000000,person,0.345012,245.66,172.74,301.78,303.67
476,19.040000,person,0.675043,397.31,85.93,453.46,301.23
476,19.040000,person,0.545228,293.96,67.50,377.98,297.08
476,19.040000,person,0.497637,258.49,75.49,346.46,296.49
477,19.080000,person,0.677421,397.14,86.08,453.82,300.94
477,19.080000,person,0.594926,293.29,67.34,378.58,298.38
477,19.080000,person,0.445986,258.31,74.89,346.09,296.79
478,19.120000,person,0.678787,397.31,85.43,453.61,301.32
478,19.120000,person,0.465151,295.79,66.85,376.56,298.58
478,19.120000,person,0.437105,257.31,75.16,341.69,296.74
478,19.120000,person,0.304205,304.04,112.69,360.03,296.47
479,19.160000,person,0.679103,397.34,86.35,453.64,301.86
479,19.160000,person,0.435835,297.10,66.36,376.24,297.50
479,19.160000,person,0.414664,255.86,75.65,338.11,296.79
479,19.160000,person,0.368044,304.53,114.24,359.65,295.89
480,19.200000,person,0.687553,397.36,86.75,453.86,303.94
480,19.200000,person,0.412064,255.83,76.81,338.00,296.72
480,19.200000,person,0.402635,298.57,66.91,375.63,297.28
481,19.240000,person,0.677897,397.11,86.53,453.78,302.78
481,19.240000,person,0.453194,254.66,77.82,336.81,296.91
481,19.240000,person,0.363936,305.23,114.83,357.90,296.31
481,19.240000,person,0.355714,302.06,66.86,377.69,297.80
482,19.280000,person,0.680411,398.18,91.68,454.39,303.63
482,19.280000,person,0.467229,255.62,77.30,338.46,296.14
482,19.280000,person,0.374804,305.88,119.14,357.83,296.01
482,19.280000,person,0.369969,300.02,67.30,377.22,296.71
483,19.320000,person,0.671203,396.84,86.01,454.35,303.82
483,19.320000,person,0.463939,256.15,76.26,340.13,295.99
483,19.320000,person,0.429788,298.34,68.69,377.07,295.59
483,19.320000,person,0.359108,305.14,114.01,357.98,296.05
484,19.360000,person,0.667713,396.85,86.17,454.22,303.14
484,19.360000,person,0.547426,256.28,75.91,342.20,296.34
484,19.360000,person,0.466123,299.72,65.28,378.10,297.34
484,19.360000,person,0.367972,305.52,117.98,357.95,295.97
484,19.360000,person,0.276436,249.06,172.06,301.04,303.37
485,19.400000,person,0.656865,397.84,91.19,454.79,304.52
485,19.400000,person,0.580668,256.15,75.67,342.42,296.33
485,19.400000,person,0.483039,300.03,65.21,377.81,297.78
485,19.400000,person,0.371452,305.27,115.43,358.49,296.10
486,19.440000,person,0.654867,397.79,91.12,454.77,304.64
